Intent,FAQ,Answer,source,Link_embed
will_warm_weather_stop,Will warm weather kill the coronavirus?,"It is not yet known whether weather and temperature affect the spread of COVID-19. Some other viruses, like those that cause the common cold and flu, spread more during cold weather months but that does not mean it is impossible to become sick with these viruses during other months.  There is much more to learn about the transmissibility, severity, and other features associated with COVID-19 and investigations are ongoing.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
will_warm_weather_stop,Will warmer weather slow the spread of COVID-19?,"It is not yet known whether weather and temperature affect the spread of COVID-19. Some other viruses, like those that cause the common cold and flu, spread more during cold weather months but that does not mean it is impossible to become sick with these viruses during other months.  There is much more to learn about the transmissibility, severity, and other features associated with COVID-19 and investigations are ongoing.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
will_warm_weather_stop,Will summer weather stop the virus from spreading?,"It is not yet known whether weather and temperature affect the spread of COVID-19. Some other viruses, like those that cause the common cold and flu, spread more during cold weather months but that does not mean it is impossible to become sick with these viruses during other months.  There is much more to learn about the transmissibility, severity, and other features associated with COVID-19 and investigations are ongoing.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
will_warm_weather_stop,Will the virus stop in the summer time?,"It is not yet known whether weather and temperature affect the spread of COVID-19. Some other viruses, like those that cause the common cold and flu, spread more during cold weather months but that does not mean it is impossible to become sick with these viruses during other months.  There is much more to learn about the transmissibility, severity, and other features associated with COVID-19 and investigations are ongoing.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_can_children_socialize,"While school is out, can children hang out with each other?","The key to slowing the spread of COVID-19 is to practice social distancing. While school is out, children should not have in-person playdates with children from other households. If children are playing outside their own homes, it is essential that they remain 6 feet from anyone who is not in their own household.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_can_children_socialize,"Since school is dismissed, can my kids hang out with their friends?","The key to slowing the spread of COVID-19 is to practice social distancing. While school is out, children should not have in-person playdates with children from other households. If children are playing outside their own homes, it is essential that they remain 6 feet from anyone who is not in their own household.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_can_children_socialize,"When school is out, can my child spend time with their friends?","The key to slowing the spread of COVID-19 is to practice social distancing. While school is out, children should not have in-person playdates with children from other households. If children are playing outside their own homes, it is essential that they remain 6 feet from anyone who is not in their own household.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_can_children_socialize,Can my children socialize with their friends outside of school?,"The key to slowing the spread of COVID-19 is to practice social distancing. While school is out, children should not have in-person playdates with children from other households. If children are playing outside their own homes, it is essential that they remain 6 feet from anyone who is not in their own household.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_can_children_socialize,Is it okay for children to play with each other since school is canceled?,"The key to slowing the spread of COVID-19 is to practice social distancing. While school is out, children should not have in-person playdates with children from other households. If children are playing outside their own homes, it is essential that they remain 6 feet from anyone who is not in their own household.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_how_to_teach_children,How can I teach my children while schools are closed?,"It is important to stay in touch with your child's school.  Many schools are offering lessons online (virtual learning). Review assignments from the school, and help your child establish a reasonable pace for completing the work. You may need to assist your child with turning on devices, reading instructions, and typing answers.
Communicate challenges to your school. If you face technology or connectivity issues, or if your child is having a hard time completing assignments, let the school know.  Other actions that can help your child to continue learning are:
Create a schedule and routine for learning at home, but remain flexible.
The transition to being at home will be different for preschoolers, K-5, middle school students, and high school students. Talk to your child about expectations and how they are adjusting to being at home versus at school.
Consider ways your child can stay connected with their friends without spending time in person.
Look for ways to make learning fun",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_how_to_teach_children,How can my child continue to learn if school is dismissed?,"It is important to stay in touch with your child's school.  Many schools are offering lessons online (virtual learning). Review assignments from the school, and help your child establish a reasonable pace for completing the work. You may need to assist your child with turning on devices, reading instructions, and typing answers.
Communicate challenges to your school. If you face technology or connectivity issues, or if your child is having a hard time completing assignments, let the school know.  Other actions that can help your child to continue learning are:
Create a schedule and routine for learning at home, but remain flexible.
The transition to being at home will be different for preschoolers, K-5, middle school students, and high school students. Talk to your child about expectations and how they are adjusting to being at home versus at school.
Consider ways your child can stay connected with their friends without spending time in person.
Look for ways to make learning fun",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_how_to_teach_children,How can my children be taught if schools are shut down?,"It is important to stay in touch with your child's school.  Many schools are offering lessons online (virtual learning). Review assignments from the school, and help your child establish a reasonable pace for completing the work. You may need to assist your child with turning on devices, reading instructions, and typing answers.
Communicate challenges to your school. If you face technology or connectivity issues, or if your child is having a hard time completing assignments, let the school know.  Other actions that can help your child to continue learning are:
Create a schedule and routine for learning at home, but remain flexible.
The transition to being at home will be different for preschoolers, K-5, middle school students, and high school students. Talk to your child about expectations and how they are adjusting to being at home versus at school.
Consider ways your child can stay connected with their friends without spending time in person.
Look for ways to make learning fun",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_how_to_teach_children,How can I ensure my kids can learn while school is dismissed?,"It is important to stay in touch with your child's school.  Many schools are offering lessons online (virtual learning). Review assignments from the school, and help your child establish a reasonable pace for completing the work. You may need to assist your child with turning on devices, reading instructions, and typing answers.
Communicate challenges to your school. If you face technology or connectivity issues, or if your child is having a hard time completing assignments, let the school know.  Other actions that can help your child to continue learning are:
Create a schedule and routine for learning at home, but remain flexible.
The transition to being at home will be different for preschoolers, K-5, middle school students, and high school students. Talk to your child about expectations and how they are adjusting to being at home versus at school.
Consider ways your child can stay connected with their friends without spending time in person.
Look for ways to make learning fun",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_how_to_teach_children,How can I help my children continue learning while school is out?,"It is important to stay in touch with your child's school.  Many schools are offering lessons online (virtual learning). Review assignments from the school, and help your child establish a reasonable pace for completing the work. You may need to assist your child with turning on devices, reading instructions, and typing answers.
Communicate challenges to your school. If you face technology or connectivity issues, or if your child is having a hard time completing assignments, let the school know.  Other actions that can help your child to continue learning are:
Create a schedule and routine for learning at home, but remain flexible.
The transition to being at home will be different for preschoolers, K-5, middle school students, and high school students. Talk to your child about expectations and how they are adjusting to being at home versus at school.
Consider ways your child can stay connected with their friends without spending time in person.
Look for ways to make learning fun",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_how_to_teach_children,How do you teach your kids while school is out?,"It is important to stay in touch with your child's school.  Many schools are offering lessons online (virtual learning). Review assignments from the school, and help your child establish a reasonable pace for completing the work. You may need to assist your child with turning on devices, reading instructions, and typing answers.
Communicate challenges to your school. If you face technology or connectivity issues, or if your child is having a hard time completing assignments, let the school know.  Other actions that can help your child to continue learning are:
Create a schedule and routine for learning at home, but remain flexible.
The transition to being at home will be different for preschoolers, K-5, middle school students, and high school students. Talk to your child about expectations and how they are adjusting to being at home versus at school.
Consider ways your child can stay connected with their friends without spending time in person.
Look for ways to make learning fun",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_how_to_teach_children,What can I do to teach my children while schools are closed?,"It is important to stay in touch with your child's school.  Many schools are offering lessons online (virtual learning). Review assignments from the school, and help your child establish a reasonable pace for completing the work. You may need to assist your child with turning on devices, reading instructions, and typing answers.
Communicate challenges to your school. If you face technology or connectivity issues, or if your child is having a hard time completing assignments, let the school know.  Other actions that can help your child to continue learning are:
Create a schedule and routine for learning at home, but remain flexible.
The transition to being at home will be different for preschoolers, K-5, middle school students, and high school students. Talk to your child about expectations and how they are adjusting to being at home versus at school.
Consider ways your child can stay connected with their friends without spending time in person.
Look for ways to make learning fun",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_how_to_teach_children,What to do when schools close and children need to learn still,"It is important to stay in touch with your child's school.  Many schools are offering lessons online (virtual learning). Review assignments from the school, and help your child establish a reasonable pace for completing the work. You may need to assist your child with turning on devices, reading instructions, and typing answers.
Communicate challenges to your school. If you face technology or connectivity issues, or if your child is having a hard time completing assignments, let the school know.  Other actions that can help your child to continue learning are:
Create a schedule and routine for learning at home, but remain flexible.
The transition to being at home will be different for preschoolers, K-5, middle school students, and high school students. Talk to your child about expectations and how they are adjusting to being at home versus at school.
Consider ways your child can stay connected with their friends without spending time in person.
Look for ways to make learning fun",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_food_access,"While school is out, will we still have access to meals?",Check with your school on plans to continue meal services during the school dismissal. Many schools are keeping school facilities open to allow families to pick up meals or are providing grab-and-go meals at a central location.,https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_food_access,Will my child still be able to get school lunch?,Check with your school on plans to continue meal services during the school dismissal. Many schools are keeping school facilities open to allow families to pick up meals or are providing grab-and-go meals at a central location.,https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_food_access,"Since school is closed, can my children still get free lunch?",Check with your school on plans to continue meal services during the school dismissal. Many schools are keeping school facilities open to allow families to pick up meals or are providing grab-and-go meals at a central location.,https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_food_access,Can my child get free meals from school?,Check with your school on plans to continue meal services during the school dismissal. Many schools are keeping school facilities open to allow families to pick up meals or are providing grab-and-go meals at a central location.,https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_food_access,Will kids have access to meals even if schools are closed?,Check with your school on plans to continue meal services during the school dismissal. Many schools are keeping school facilities open to allow families to pick up meals or are providing grab-and-go meals at a central location.,https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_food_access,Can my kid get lunch from their school if it is dismissed?,Check with your school on plans to continue meal services during the school dismissal. Many schools are keeping school facilities open to allow families to pick up meals or are providing grab-and-go meals at a central location.,https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_food_access,How can I get lunch for my child?,Check with your school on plans to continue meal services during the school dismissal. Many schools are keeping school facilities open to allow families to pick up meals or are providing grab-and-go meals at a central location.,https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_food_access,Where can I get lunch for my children?,Check with your school on plans to continue meal services during the school dismissal. Many schools are keeping school facilities open to allow families to pick up meals or are providing grab-and-go meals at a central location.,https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_food_access,Where can I grab food for my kids?,Check with your school on plans to continue meal services during the school dismissal. Many schools are keeping school facilities open to allow families to pick up meals or are providing grab-and-go meals at a central location.,https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_food_access,How will I feed my child if schools are closed?,Check with your school on plans to continue meal services during the school dismissal. Many schools are keeping school facilities open to allow families to pick up meals or are providing grab-and-go meals at a central location.,https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_food_access,What do I do to feed my children?,Check with your school on plans to continue meal services during the school dismissal. Many schools are keeping school facilities open to allow families to pick up meals or are providing grab-and-go meals at a central location.,https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
while_school_dismissal_how_to_protect_children,"While school is dismissed, how can I keep my children safe?","Watch your child for any signs of illness.
Watch for signs of stress in your child.  Some common changes to watch for include excessive worry or sadness, unhealthy eating or sleeping habits, and difficulty with attention and concentration. For more information, see the “For Parents” section on CDC’s website, Manage Anxiety and Stress.
Take time to talk with your child or teen about the COVID-19 outbreak. Answer questions and share facts about COVID-19 in a way that your child or teen can understand.
Teach and reinforce everyday preventive actions.
Help your child stay active.  Encourage your child to play outdoors—it’s great for physical and mental health. Take a walk with your child or go on a bike ride.
Help your child stay socially connected.  Reach out to friends and family via phone or video chats, and write cards or letters to family members they may not be able to visit.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/managing-stress-anxiety.html; https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/prevention.html
while_school_dismissal_how_to_protect_children,While school is out how can I protect my child?,"Watch your child for any signs of illness.
Watch for signs of stress in your child.  Some common changes to watch for include excessive worry or sadness, unhealthy eating or sleeping habits, and difficulty with attention and concentration. For more information, see the “For Parents” section on CDC’s website, Manage Anxiety and Stress.
Take time to talk with your child or teen about the COVID-19 outbreak. Answer questions and share facts about COVID-19 in a way that your child or teen can understand.
Teach and reinforce everyday preventive actions.
Help your child stay active.  Encourage your child to play outdoors—it’s great for physical and mental health. Take a walk with your child or go on a bike ride.
Help your child stay socially connected.  Reach out to friends and family via phone or video chats, and write cards or letters to family members they may not be able to visit.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/managing-stress-anxiety.html; https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/prevention.html
while_school_dismissal_how_to_protect_children,How do I keep my kids healthy while schools are shut down?,"Watch your child for any signs of illness.
Watch for signs of stress in your child.  Some common changes to watch for include excessive worry or sadness, unhealthy eating or sleeping habits, and difficulty with attention and concentration. For more information, see the “For Parents” section on CDC’s website, Manage Anxiety and Stress.
Take time to talk with your child or teen about the COVID-19 outbreak. Answer questions and share facts about COVID-19 in a way that your child or teen can understand.
Teach and reinforce everyday preventive actions.
Help your child stay active.  Encourage your child to play outdoors—it’s great for physical and mental health. Take a walk with your child or go on a bike ride.
Help your child stay socially connected.  Reach out to friends and family via phone or video chats, and write cards or letters to family members they may not be able to visit.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/managing-stress-anxiety.html; https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/prevention.html
while_school_dismissal_how_to_protect_children,What can I do to keep my children healthy while schools are closed?,"Watch your child for any signs of illness.
Watch for signs of stress in your child.  Some common changes to watch for include excessive worry or sadness, unhealthy eating or sleeping habits, and difficulty with attention and concentration. For more information, see the “For Parents” section on CDC’s website, Manage Anxiety and Stress.
Take time to talk with your child or teen about the COVID-19 outbreak. Answer questions and share facts about COVID-19 in a way that your child or teen can understand.
Teach and reinforce everyday preventive actions.
Help your child stay active.  Encourage your child to play outdoors—it’s great for physical and mental health. Take a walk with your child or go on a bike ride.
Help your child stay socially connected.  Reach out to friends and family via phone or video chats, and write cards or letters to family members they may not be able to visit.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/managing-stress-anxiety.html; https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/prevention.html
while_school_dismissal_how_to_protect_children,How can I protect my kids while schools are dismissed?,"Watch your child for any signs of illness.
Watch for signs of stress in your child.  Some common changes to watch for include excessive worry or sadness, unhealthy eating or sleeping habits, and difficulty with attention and concentration. For more information, see the “For Parents” section on CDC’s website, Manage Anxiety and Stress.
Take time to talk with your child or teen about the COVID-19 outbreak. Answer questions and share facts about COVID-19 in a way that your child or teen can understand.
Teach and reinforce everyday preventive actions.
Help your child stay active.  Encourage your child to play outdoors—it’s great for physical and mental health. Take a walk with your child or go on a bike ride.
Help your child stay socially connected.  Reach out to friends and family via phone or video chats, and write cards or letters to family members they may not be able to visit.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/managing-stress-anxiety.html; https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/prevention.html
while_school_dismissal_how_to_protect_children,What should I do to keep my children healthy?,"Watch your child for any signs of illness.
Watch for signs of stress in your child.  Some common changes to watch for include excessive worry or sadness, unhealthy eating or sleeping habits, and difficulty with attention and concentration. For more information, see the “For Parents” section on CDC’s website, Manage Anxiety and Stress.
Take time to talk with your child or teen about the COVID-19 outbreak. Answer questions and share facts about COVID-19 in a way that your child or teen can understand.
Teach and reinforce everyday preventive actions.
Help your child stay active.  Encourage your child to play outdoors—it’s great for physical and mental health. Take a walk with your child or go on a bike ride.
Help your child stay socially connected.  Reach out to friends and family via phone or video chats, and write cards or letters to family members they may not be able to visit.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/managing-stress-anxiety.html; https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/prevention.html
while_school_dismissal_how_to_protect_children,How should I prevent my children from becoming sick?,"Watch your child for any signs of illness.
Watch for signs of stress in your child.  Some common changes to watch for include excessive worry or sadness, unhealthy eating or sleeping habits, and difficulty with attention and concentration. For more information, see the “For Parents” section on CDC’s website, Manage Anxiety and Stress.
Take time to talk with your child or teen about the COVID-19 outbreak. Answer questions and share facts about COVID-19 in a way that your child or teen can understand.
Teach and reinforce everyday preventive actions.
Help your child stay active.  Encourage your child to play outdoors—it’s great for physical and mental health. Take a walk with your child or go on a bike ride.
Help your child stay socially connected.  Reach out to friends and family via phone or video chats, and write cards or letters to family members they may not be able to visit.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/managing-stress-anxiety.html; https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/prevention.html
what_CDC_is_doing,What is the CDC doing in response to the coronavirus?,"CDC is working with other federal partners in a whole-of-government response. This is an emerging, rapidly evolving situation and CDC will continue to provide updated information as it becomes available. CDC works 24/7 to protect people’s health. More information about CDC’s response to COVID-19 is available online.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/coronavirus/2019-ncov/cases-updates/cdc-in-action.html
what_CDC_is_doing,What are you doing to stop the virus?,"CDC is working with other federal partners in a whole-of-government response. This is an emerging, rapidly evolving situation and CDC will continue to provide updated information as it becomes available. CDC works 24/7 to protect people’s health. More information about CDC’s response to COVID-19 is available online.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/coronavirus/2019-ncov/cases-updates/cdc-in-action.html
what_CDC_is_doing,What is being done to stop the pandemic?,"CDC is working with other federal partners in a whole-of-government response. This is an emerging, rapidly evolving situation and CDC will continue to provide updated information as it becomes available. CDC works 24/7 to protect people’s health. More information about CDC’s response to COVID-19 is available online.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/coronavirus/2019-ncov/cases-updates/cdc-in-action.html
what_CDC_is_doing,What's CDC doing to kill COVID-19?,"CDC is working with other federal partners in a whole-of-government response. This is an emerging, rapidly evolving situation and CDC will continue to provide updated information as it becomes available. CDC works 24/7 to protect people’s health. More information about CDC’s response to COVID-19 is available online.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/coronavirus/2019-ncov/cases-updates/cdc-in-action.html
what_CDC_is_doing,How is CDC responding to COVID?,"CDC is working with other federal partners in a whole-of-government response. This is an emerging, rapidly evolving situation and CDC will continue to provide updated information as it becomes available. CDC works 24/7 to protect people’s health. More information about CDC’s response to COVID-19 is available online.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/coronavirus/2019-ncov/cases-updates/cdc-in-action.html
ask_can_get_virus_from_animals,Can I get COVID-19 from my pet or other animals?,"At this time, there is no evidence that animals play a significant role in spreading the virus that causes COVID-19. Based on the limited information available to date, the risk of animals spreading COVID-19 to people is considered to be low.  A small number of pets have been reported to be infected with the virus that causes COVID-19, mostly after contact with people with COVID-19.

Pets have other types of coronaviruses that can make them sick, like canine and feline coronaviruses. These other coronaviruses cannot infect people and are not related to the current COVID-19 outbreak.

However, since animals can spread other diseases to people, it’s always a good idea to practice healthy habits around pets and other animals, such as washing your hands and maintaining good hygiene.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/healthypets/publications/stay-healthy-pets.html
ask_can_get_virus_from_animals,Can I get the virus from animals?,"At this time, there is no evidence that animals play a significant role in spreading the virus that causes COVID-19. Based on the limited information available to date, the risk of animals spreading COVID-19 to people is considered to be low.  A small number of pets have been reported to be infected with the virus that causes COVID-19, mostly after contact with people with COVID-19.

Pets have other types of coronaviruses that can make them sick, like canine and feline coronaviruses. These other coronaviruses cannot infect people and are not related to the current COVID-19 outbreak.

However, since animals can spread other diseases to people, it’s always a good idea to practice healthy habits around pets and other animals, such as washing your hands and maintaining good hygiene.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/healthypets/publications/stay-healthy-pets.html
ask_can_get_virus_from_animals,Is it possible for pets to give me the virus?,"At this time, there is no evidence that animals play a significant role in spreading the virus that causes COVID-19. Based on the limited information available to date, the risk of animals spreading COVID-19 to people is considered to be low.  A small number of pets have been reported to be infected with the virus that causes COVID-19, mostly after contact with people with COVID-19.

Pets have other types of coronaviruses that can make them sick, like canine and feline coronaviruses. These other coronaviruses cannot infect people and are not related to the current COVID-19 outbreak.

However, since animals can spread other diseases to people, it’s always a good idea to practice healthy habits around pets and other animals, such as washing your hands and maintaining good hygiene.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/healthypets/publications/stay-healthy-pets.html
ask_can_get_virus_from_animals,Can any pet or animal get me sick?,"At this time, there is no evidence that animals play a significant role in spreading the virus that causes COVID-19. Based on the limited information available to date, the risk of animals spreading COVID-19 to people is considered to be low.  A small number of pets have been reported to be infected with the virus that causes COVID-19, mostly after contact with people with COVID-19.

Pets have other types of coronaviruses that can make them sick, like canine and feline coronaviruses. These other coronaviruses cannot infect people and are not related to the current COVID-19 outbreak.

However, since animals can spread other diseases to people, it’s always a good idea to practice healthy habits around pets and other animals, such as washing your hands and maintaining good hygiene.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/healthypets/publications/stay-healthy-pets.html
ask_can_get_virus_from_animals,Could my pets give me the virus?,"At this time, there is no evidence that animals play a significant role in spreading the virus that causes COVID-19. Based on the limited information available to date, the risk of animals spreading COVID-19 to people is considered to be low.  A small number of pets have been reported to be infected with the virus that causes COVID-19, mostly after contact with people with COVID-19.

Pets have other types of coronaviruses that can make them sick, like canine and feline coronaviruses. These other coronaviruses cannot infect people and are not related to the current COVID-19 outbreak.

However, since animals can spread other diseases to people, it’s always a good idea to practice healthy habits around pets and other animals, such as washing your hands and maintaining good hygiene.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/healthypets/publications/stay-healthy-pets.html
ask_can_get_virus_from_animals,Can animals carry the virus on their skin or fur?,"At this time, there is no evidence that animals play a significant role in spreading the virus that causes COVID-19. Based on the limited information available to date, the risk of animals spreading COVID-19 to people is considered to be low.  A small number of pets have been reported to be infected with the virus that causes COVID-19, mostly after contact with people with COVID-19.

Pets have other types of coronaviruses that can make them sick, like canine and feline coronaviruses. These other coronaviruses cannot infect people and are not related to the current COVID-19 outbreak.

However, since animals can spread other diseases to people, it’s always a good idea to practice healthy habits around pets and other animals, such as washing your hands and maintaining good hygiene.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/healthypets/publications/stay-healthy-pets.html
ask_can_get_virus_from_animals,Can pets carry the virus in their fur?,"At this time, there is no evidence that animals play a significant role in spreading the virus that causes COVID-19. Based on the limited information available to date, the risk of animals spreading COVID-19 to people is considered to be low.  A small number of pets have been reported to be infected with the virus that causes COVID-19, mostly after contact with people with COVID-19.

Pets have other types of coronaviruses that can make them sick, like canine and feline coronaviruses. These other coronaviruses cannot infect people and are not related to the current COVID-19 outbreak.

However, since animals can spread other diseases to people, it’s always a good idea to practice healthy habits around pets and other animals, such as washing your hands and maintaining good hygiene.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/healthypets/publications/stay-healthy-pets.html
ask_can_get_virus_from_animals,Can my dog carry the virus in its hair?,"At this time, there is no evidence that animals play a significant role in spreading the virus that causes COVID-19. Based on the limited information available to date, the risk of animals spreading COVID-19 to people is considered to be low.  A small number of pets have been reported to be infected with the virus that causes COVID-19, mostly after contact with people with COVID-19.

Pets have other types of coronaviruses that can make them sick, like canine and feline coronaviruses. These other coronaviruses cannot infect people and are not related to the current COVID-19 outbreak.

However, since animals can spread other diseases to people, it’s always a good idea to practice healthy habits around pets and other animals, such as washing your hands and maintaining good hygiene.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/healthypets/publications/stay-healthy-pets.html
ask_can_get_virus_from_animals,Can my cat carry the virus in its hair?,"At this time, there is no evidence that animals play a significant role in spreading the virus that causes COVID-19. Based on the limited information available to date, the risk of animals spreading COVID-19 to people is considered to be low.  A small number of pets have been reported to be infected with the virus that causes COVID-19, mostly after contact with people with COVID-19.

Pets have other types of coronaviruses that can make them sick, like canine and feline coronaviruses. These other coronaviruses cannot infect people and are not related to the current COVID-19 outbreak.

However, since animals can spread other diseases to people, it’s always a good idea to practice healthy habits around pets and other animals, such as washing your hands and maintaining good hygiene.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/healthypets/publications/stay-healthy-pets.html
ask_get_animal_tested,Should I get my pet tested?,"At this time, routine testing of animals for COVID-19 is not recommended.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
ask_get_animal_tested,Can I get my pets tested for the virus?,"At this time, routine testing of animals for COVID-19 is not recommended.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
ask_get_animal_tested,Are tests for animals available?,"At this time, routine testing of animals for COVID-19 is not recommended.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
ask_get_animal_tested,Can my dog get tested?,"At this time, routine testing of animals for COVID-19 is not recommended.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
ask_get_animal_tested,Can I get my cat tested for COVID?,"At this time, routine testing of animals for COVID-19 is not recommended.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
ask_get_animal_tested,Could I test my cats for the virus?,"At this time, routine testing of animals for COVID-19 is not recommended.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
ask_get_animal_tested,Could I get my dogs tested?,"At this time, routine testing of animals for COVID-19 is not recommended.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
ask_what_animals_can_get_virus,What animals can get COVID-19?,"We don’t know for sure which animals can be infected with the virus that causes COVID-19. CDC is aware of a small number of pets, including dogs and cats, reported to be infected with the virus that causes COVID-19, mostly after close contact with people with COVID-19. A tiger at a zoo in New York has also tested positive for the virus.

Recent research shows that ferrets, cats, and golden Syrian hamsters can be experimentally infected with the virus and can spread the infection to other animals of the same species in laboratory settings. Pigs, chickens, and ducks did not become infected or spread the infection based on results from these studies. Data from one study suggested dogs are not as likely to become infected with the virus as cats and ferrets. These findings were based on a small number of animals, and do not show whether animals can spread infection to people.

At this time, there is no evidence that animals play a significant role in spreading the virus that causes COVID-19. Based on the limited information available to date, the risk of animals spreading COVID-19 to people is considered to be low. Further studies are needed to understand if and how different animals could be affected by the virus that causes COVID-19 and the role animals may play in the spread of COVID-19.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
ask_what_animals_can_get_virus,What sorts of animals have tested positive for the virus?,"We don’t know for sure which animals can be infected with the virus that causes COVID-19. CDC is aware of a small number of pets, including dogs and cats, reported to be infected with the virus that causes COVID-19, mostly after close contact with people with COVID-19. A tiger at a zoo in New York has also tested positive for the virus.

Recent research shows that ferrets, cats, and golden Syrian hamsters can be experimentally infected with the virus and can spread the infection to other animals of the same species in laboratory settings. Pigs, chickens, and ducks did not become infected or spread the infection based on results from these studies. Data from one study suggested dogs are not as likely to become infected with the virus as cats and ferrets. These findings were based on a small number of animals, and do not show whether animals can spread infection to people.

At this time, there is no evidence that animals play a significant role in spreading the virus that causes COVID-19. Based on the limited information available to date, the risk of animals spreading COVID-19 to people is considered to be low. Further studies are needed to understand if and how different animals could be affected by the virus that causes COVID-19 and the role animals may play in the spread of COVID-19.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
